,AI,RAW,PM10,RH,TEMP
2020-05-21 21:00,14.86179941,22.02359882,24.42772861,48.89256637,21.88867257
2020-05-21 22:00,30.44414925,48.65671642,59.94626866,53.65534328,21.18940299
2020-05-21 23:00,34.01534535,52.48948949,64.90990991,55.31516517,20.60255255
2020-05-22 0:00,37.44847305,56.23353293,69.25449102,57.24835329,20.18556886
2020-05-22 1:00,47.58762048,69.43373494,79.71084337,60.10891566,19.52207831
2020-05-22 2:00,39.34690691,58.6036036,71.56756757,61.74438438,18.72870871
2020-05-22 3:00,34.89224551,53.30538922,65.67365269,63.81685629,17.8907485
2020-05-22 4:00,35.20537538,53.57357357,66.21621622,65.56798799,17.28459459
2020-05-22 5:00,38.84570571,57.73273273,71.91291291,67.01375375,17.07492492
2020-05-22 6:00,32.52310448,50.69850746,62.35522388,67.92773134,17.17776119
2020-05-22 7:00,27.98886567,46.14626866,55.86268657,66.05573134,18.20904478
2020-05-22 8:00,30.45664615,49.09846154,60.26461538,62.23043077,19.75289231
2020-05-22 9:00,35.81981982,54.74474474,68.08408408,56.66834835,22.33288288
2020-05-22 10:00,30.19865269,48.98203593,60.30838323,50.17182635,25.36200599
2020-05-22 11:00,29.36305389,48.17065868,59.67664671,50.84796407,25.57392216
2020-05-22 12:00,28.08655689,46.70958084,57.49101796,49.33721557,26.56056886
2020-05-22 13:00,27.90392216,46.52994012,57.04491018,49.5855988,26.70550898
2020-05-22 14:00,27.55973134,45.99701493,56.06268657,46.85991045,28.13689552
2020-05-22 15:00,29.33613772,48.01796407,59.25449102,47.79853293,27.70461078
2020-05-22 16:00,31.32853293,50.21556886,62.44011976,47.37667665,27.98053892
2020-05-22 17:00,32.24093093,51.29429429,63.82582583,51.07861862,26.13048048
2020-05-22 18:00,45.67313253,67.31024096,76.07831325,55.41042169,24.36915663
2020-05-22 19:00,48.88240964,70.54216867,79.69879518,62.24129518,22.19762048
2020-05-22 20:00,50.16243976,72.28915663,80.78614458,64.03472892,22.16876506
2020-05-22 21:00,36.09510511,55.67267267,68.48648649,65.35807808,21.52138138
2020-05-22 22:00,28.72706587,47.82035928,58.83832335,66.33670659,20.9152994
2020-05-22 23:00,28.27931138,47.36227545,58.20658683,68.05793413,20.33071856
2020-05-23 0:00,29.38122388,48.75522388,59.25074627,66.5761791,20.70859701
2020-05-23 1:00,61.9821148,91.28096677,98.29607251,71.19410876,19.76577039
2020-05-23 2:00,53.30694864,76.82477341,85.55891239,72.03697885,19.13676737
2020-05-23 3:00,52.41021084,75.59036145,84.4126506,70.72674699,19.3410241
2020-05-23 4:00,52.24337349,75.39759036,84.2560241,70.54054217,19.52159639
2020-05-23 5:00,55.51762048,80.44277108,87.78614458,71.23963855,19.53042169
2020-05-23 6:00,57.25210843,83.19578313,90.15963855,71.94990964,19.40349398
2020-05-23 7:00,63.84921687,94.36144578,102.4518072,71.17599398,19.97472892
2020-05-23 8:00,62.56611446,92.65963855,100.6415663,65.28804217,21.61885542
2020-05-23 9:00,38.60745223,57.88853503,71.11464968,52.99165605,25.2361465
2020-05-23 10:00,26.27068452,44.5327381,54.78571429,45.55541667,28.20556548
2020-05-23 11:00,20.70877976,38.94345238,46.76190476,42.82258929,29.316875
2020-05-23 12:00,20.60681548,39.72321429,47.3125,37.76154762,31.5075
2020-05-23 13:00,33.29236527,53.68562874,65.26946108,38.18721557,31.01398204
2020-05-23 14:00,37.07690402,59.89783282,70.3250774,35.98758514,32.76201238
2020-05-23 15:00,27.62940299,48.31044776,58.77910448,36.1820597,32.64271642
2020-05-23 16:00,20.4841543,38.72700297,45.40356083,37.06186944,30.69451039
2020-05-23 17:00,22.49264984,40.45425868,48.41009464,42.73066246,29.17347003
2020-05-23 18:00,19.54303571,36.87202381,43.38392857,52.37616071,25.06172619
2020-05-23 19:00,20.55767164,38.83283582,46.40597015,56.46671642,23.7201791
2020-05-23 20:00,22.12324405,41.13095238,49.99107143,61.62943452,22.00988095
2020-05-23 21:00,24.17841317,43.31437126,53.10778443,63.67296407,21.42814371
2020-05-23 22:00,25.03413174,44.15568862,54.0748503,65.14278443,21.01964072
2020-05-23 23:00,26.72065868,45.84431138,56.81437126,66.89856287,20.75652695
2020-05-24 0:00,26.02308383,45.27245509,56.10179641,68.85523952,20.68844311
2020-05-24 1:00,29.05449102,48.4491018,60.63173653,75.49508982,20.16071856
2020-05-24 2:00,28.90312312,48.34834835,60.66966967,78.87672673,20.01045045
2020-05-24 3:00,28.7224024,48.17417417,60.38738739,81.56003003,19.80471471
2020-05-24 4:00,27.20670659,46.36526946,57.11976048,81.22224551,19.54464072
2020-05-24 5:00,25.52392216,44.49401198,54.58383234,79.42404192,19.63482036
2020-05-24 6:00,24.58401198,43.48502994,52.98502994,77.27550898,19.72347305
2020-05-24 7:00,31.20904321,50.37962963,62.91975309,90.5679321,17.74021605
2020-05-24 8:00,19.60449541,34.33639144,38.51376147,92.30571865,17.30666667
2020-05-24 9:00,25.56005988,43.60778443,53.0988024,91.11847305,17.01464072
2020-05-24 10:00,23.38661677,40.75449102,49.03892216,88.83065868,17.14688623
2020-05-24 11:00,17.08751479,29.68343195,32.5591716,80.79967456,18.7941716
2020-05-24 12:00,17.63465875,31.13946588,34.88130564,77.83097923,18.96094955
2020-05-24 13:00,16.86313609,29.71597633,32.12130178,61.04656805,23.88073964
2020-05-24 14:00,14.97264706,24.91764706,25.98529412,51.249,27.51426471
2020-05-24 15:00,15.2839528,25.79056047,27.14749263,50.04811209,27.71147493
2020-05-24 16:00,14.46482353,23.18529412,24.17941176,51.85791176,26.90176471
2020-05-24 17:00,9.918592375,11.6568915,12.17888563,54.28073314,25.63155425
2020-05-24 18:00,8.822082111,9.480938416,10.14662757,57.58604106,23.78715543
2020-05-24 19:00,11.98535294,16.10882353,17.10588235,58.74117647,23.28214706
2020-05-24 20:00,17.22647929,30.37278107,33.50591716,70.17763314,19.40408284
2020-05-24 21:00,25.08676647,42.83233533,52.56586826,77.43757485,17.36368263
2020-05-24 22:00,31.50675676,49.87687688,63.10510511,80.43726727,16.44357357
2020-05-24 23:00,31.24018018,49.43243243,62.43243243,81.48540541,15.94042042
2020-05-25 0:00,29.68693694,47.42342342,59.38438438,81.82009009,15.56225225
2020-05-25 1:00,29.85954955,47.6006006,59.87087087,82.97957958,15.33393393
2020-05-25 2:00,29.27532934,46.89520958,59.05988024,83.13266467,15.37976048
2020-05-25 3:00,30.67828829,48.63663664,61.60960961,83.58105105,15.47081081
2020-05-25 4:00,32.79975904,51.12650602,65.47891566,84.12873494,15.46957831
2020-05-25 5:00,33.95156156,52.43543544,67.65465465,83.67489489,15.70798799
2020-05-25 6:00,35.39322289,54.07831325,69.87048193,82.55201807,16.02307229
2020-05-25 7:00,35.55713855,54.31927711,70.57831325,80.7053012,16.45569277
2020-05-25 8:00,34.08687688,52.88288288,68.49249249,76.23033033,17.56765766
2020-05-25 9:00,31.10307229,50.00301205,64.27409639,69.0348494,19.47545181
2020-05-25 10:00,28.84738739,47.72372372,60.36336336,58.03087087,22.81459459
2020-05-25 11:00,27.39017964,46.06287425,57.59281437,51.76269461,25.54868263
2020-05-25 12:00,27.74510511,46.43543544,58.35135135,50.90165165,26.00462462
2020-05-25 13:00,27.17922156,45.66467066,57.28443114,48.69185629,27.24251497
2020-05-25 14:00,26.95568862,45.55988024,57.01197605,51.31586826,25.92760479
2020-05-25 15:00,28.38600601,47.10810811,59.41141141,50.21867868,27.02288288
2020-05-25 16:00,30.92924925,50.03003003,63.61261261,52.73402402,26.3312012
2020-05-25 17:00,32.24801205,51.48192771,65.35843373,57.16650602,24.55533133
2020-05-25 18:00,28.34375375,47.24024024,59.85585586,55.03306306,24.58792793
2020-05-25 19:00,27.08113772,45.88622754,57.13173653,58.47883234,22.29868263
2020-05-25 20:00,28.95685629,47.69461078,59.62874251,64.14443114,20.08176647
2020-05-25 21:00,32.98272455,51.72155689,65.45508982,68.0260479,18.71116766
2020-05-25 22:00,42.32521084,62.37048193,77.23795181,72.93662651,17.7560241
2020-05-25 23:00,46.17457831,67.01807229,81.51807229,76.5088253,17.00927711
2020-05-26 0:00,51.02277946,72.95468278,86.19939577,79.52404834,16.42084592
2020-05-26 1:00,56.11622356,79.65256798,90.54984894,82.09728097,15.9389426
2020-05-26 2:00,57.63628399,81.68882175,92.62839879,83.78190332,15.48163142
2020-05-26 3:00,57.56698758,81.47826087,92.86645963,84.40838509,15.29335404
2020-05-26 4:00,58.0088253,82.05722892,93.99698795,84.82650602,15.21099398
2020-05-26 5:00,56.08030303,79.34242424,91.91818182,84.41345455,15.29606061
2020-05-26 6:00,55.78226586,78.85196375,91.79758308,85.22595166,15.2344713
2020-05-26 7:00,53.26557229,75.78313253,88.52710843,80.99168675,16.43527108
2020-05-26 8:00,51.20154079,73.51057402,85.45015106,73.92936556,18.29160121
2020-05-26 9:00,49.31516616,71.22054381,82.5347432,64.4607855,21.22283988
2020-05-26 10:00,46.82743976,67.53614458,78.9939759,55.16930723,24.34855422
2020-05-26 11:00,39.23003003,58.55555556,71.78378378,48.75957958,26.38156156
2020-05-26 12:00,28.33206587,46.6257485,57.91916168,43.10290419,28.36502994
2020-05-26 13:00,22.67185075,40.70447761,49.10447761,39.81802985,29.58608955
2020-05-26 14:00,21.12142857,38.98511905,46.79761905,36.61684524,30.91660714
2020-05-26 15:00,28.37741742,47.63363363,59.45045045,38.90411411,30.0818018
2020-05-26 16:00,29.74233533,48.64371257,60.71856287,55.67185629,23.73676647
2020-05-26 17:00,23.94053892,42.29341317,52.02095808,69.64700599,20.01368263
2020-05-26 18:00,18.92851632,34.83382789,40.09495549,71.97038576,18.49492582
2020-05-26 19:00,16.06468085,27.80243161,30.08206687,70.41762918,17.58908815
2020-05-26 20:00,17.74979228,31.884273,35.48961424,71.44830861,17.49768546
2020-05-26 21:00,24.0818806,41.3641791,49.89552239,78.00773134,16.90970149
2020-05-26 22:00,24.07014881,41.28571429,50.15178571,82.85217262,16.14309524
2020-05-26 23:00,25.22035928,42.51796407,51.96407186,83.44871257,15.94976048
2020-05-27 0:00,28.47694611,46.20359281,56.9760479,84.79137725,15.72697605
2020-05-27 1:00,26.15579104,43.3641791,52.68955224,84.29298507,15.52650746
2020-05-27 2:00,20.16454006,34.95252226,39.64985163,83.33866469,15.1715727
2020-05-27 3:00,20.22670623,34.71513353,39.05341246,83.35397626,14.60765579
2020-05-27 4:00,22.38824405,38.3125,45.14285714,84.47979167,14.26419643
2020-05-27 5:00,24.3521131,40.68452381,48.99404762,84.20830357,14.01068452
2020-05-27 6:00,25.10474627,41.44179104,49.95223881,84.12776119,13.88985075
2020-05-27 7:00,25.084,41.60895522,50.39402985,81.52555224,14.49459701
2020-05-27 8:00,23.78502976,40.47916667,48.47321429,77.05127976,15.50889881
2020-05-27 9:00,20.59338279,37.02373887,43.24925816,66.36287834,18.50833828
2020-05-27 10:00,16.48065089,28.85502959,31.15088757,48.30840237,24.50168639
2020-05-27 11:00,15.85365782,28.61356932,30.74631268,40.51837758,28.14498525
2020-05-27 12:00,12.64452941,21.56176471,23.1,36.45073529,29.38358824
2020-05-27 13:00,13.36891176,24.24705882,25.58235294,36.25485294,30.02867647
2020-05-27 14:00,11.08202941,18.51764706,19.50294118,34.50076471,30.315
2020-05-27 15:00,9.53686217,14.35483871,15.27565982,32.03906158,29.80797654
2020-05-27 16:00,11.54973607,19.14956012,20.07624633,34.9786217,29.57750733
2020-05-27 17:00,9.591964809,13.02052786,13.92961877,37.33360704,28.74058651
2020-05-27 18:00,8.525102639,9.970674487,10.79178886,36.75624633,27.37483871
2020-05-27 19:00,12.43389728,17.45317221,18.64048338,42.78770393,25.24912387
2020-05-27 20:00,14.02385294,21.57352941,23.20294118,52.22988235,21.75802941
2020-05-27 21:00,14.86528024,24.40117994,25.9380531,57.15713864,19.87728614
2020-05-27 22:00,18.74881306,33.97329377,38.5074184,61.69267062,19.03293769
2020-05-27 23:00,23.42321429,41.27083333,49.32440476,64.849375,18.40895833
2020-05-28 0:00,33.77087087,52.25225225,65.08408408,69.03918919,17.68192192
2020-05-28 1:00,37.5239759,56.34638554,70.89759036,69.70978916,17.41942771
2020-05-28 2:00,43.37156627,63.44277108,78.44879518,72.66114458,16.91737952
2020-05-28 3:00,40.72753012,60.20180723,76,74.04451807,16.54825301
2020-05-28 4:00,35.18117647,53.64705882,67.28482972,72.79866873,16.74037152
2020-05-28 5:00,35.80282282,54.22822823,68.3003003,72.50165165,16.47933934
2020-05-28 6:00,37.89003012,56.70481928,71.56626506,73.78153614,16.34683735
2020-05-28 7:00,39.05912913,58.27927928,73.70570571,72.28918919,17.36777778
2020-05-28 8:00,36.08364458,54.89759036,69.11746988,68.42415663,18.2160241
2020-05-28 9:00,18.68023669,31.4556213,35.99408284,51.86221893,22.04585799
2020-05-28 10:00,15.7393787,26.78698225,28.86982249,46.31707101,24.19940828
2020-05-28 11:00,13.79432353,24.02058824,25.5,37.89776471,28.54529412
2020-05-28 12:00,10.64094118,15.79411765,16.67941176,35.40132353,28.55561765
2020-05-28 13:00,10.85269795,17.55718475,18.45454545,34.41750733,29.79395894
2020-05-28 14:00,11.00523529,18.78823529,19.82058824,31.78185294,30.07282353
2020-05-28 15:00,17.47845697,34.92284866,40.22551929,34.75973294,29.43869436
2020-05-28 16:00,19.34290801,37.29080119,43.70623145,35.75130564,28.94905045
2020-05-28 17:00,18.61163205,36.53709199,42.67655786,35.95587537,29.32317507
2020-05-28 18:00,17.81044379,34.40828402,39.37278107,37.83360947,28.10733728
2020-05-28 19:00,18.52008902,35.0652819,40.36498516,42.21068249,25.96272997
2020-05-28 20:00,19.5825816,37.19287834,43.62908012,50.46626113,22.78397626
2020-05-28 21:00,19.92681548,37.75892857,44.75297619,54.88458333,21.33630952
2020-05-28 22:00,20.64380952,38.70535714,45.7172619,56.81559524,20.75136905
2020-05-28 23:00,18.91470414,35.72189349,40.77218935,58.96047337,20.25621302
2020-05-29 0:00,20.27610119,38.00297619,44.45833333,62.2772619,19.78508929
2020-05-29 1:00,28.00302395,46.62275449,56.91616766,69.5838024,18.90961078
2020-05-29 2:00,32.06550898,50.83832335,63.25449102,74.5991018,18.09820359
2020-05-29 3:00,34.94837838,53.85585586,67.3003003,76.32096096,17.71186186
2020-05-29 4:00,36.71475904,55.72590361,69.7439759,77.41915663,17.40864458
2020-05-29 5:00,36.29753754,55.18318318,69.34234234,78.72348348,16.93990991
2020-05-29 6:00,38.31225904,57.4939759,72.55722892,79.86292169,16.51072289
2020-05-29 7:00,37.6172973,56.75975976,71.72072072,77.75882883,17.26840841
2020-05-29 8:00,37.83177711,57.20481928,71.94879518,73.80792169,18.61334337
2020-05-29 9:00,37.35588589,56.89489489,71.04804805,65.72768769,21.33108108
2020-05-29 10:00,30.36856287,49.28742515,61.05688623,51.16050898,26.73137725
2020-05-29 11:00,23.18934328,41.40597015,49.86567164,42.45534328,29.81331343
2020-05-29 12:00,26.16158209,45.04477612,54.87761194,40.36095522,31.14235821
2020-05-29 13:00,26.51591045,46.30746269,56.76716418,38.3200597,32.27820896
2020-05-29 14:00,25.96044776,46.17910448,56.40597015,37.5881194,32.8101791
2020-05-29 15:00,18.53178571,40.33333333,48.04761905,33.65008929,34.75592262
2020-05-29 16:00,15.00588757,36.15976331,42.13905325,31.40390533,35.64736686
2020-05-29 17:00,15.59970326,36.45994065,42.79525223,31.86454006,34.57350148
2020-05-29 18:00,14.57517751,31.73964497,34.9704142,34.51724852,33.47565089
2020-05-29 19:00,15.64501475,29.13274336,31.18584071,42.57165192,29.63277286
2020-05-29 20:00,15.89165192,27.44837758,29.34218289,49.17321534,26.40648968
2020-05-29 21:00,16.4680531,28.98230088,30.9439528,53.74088496,24.41250737
2020-05-29 22:00,18.50313609,34.46449704,39.34615385,59.29195266,23.48038462
2020-05-29 23:00,20.15875,38.30357143,45.48809524,62.698125,22.85416667
2020-05-30 0:00,25.0820597,44.33731343,53.97313433,64.76385075,22.17895522
2020-05-30 1:00,24.6961791,43.93731343,53.50746269,64.35232836,21.73552239
2020-05-30 2:00,25.17776119,44.43880597,54.04477612,66.32671642,21.27632836
2020-05-30 3:00,26.11725373,45.34029851,55.45671642,71.84110448,20.43668657
2020-05-30 4:00,27.68629851,46.7641791,57.10447761,75.45131343,19.66519403
2020-05-30 5:00,29.41622754,48.44311377,59.54191617,76.39098802,19.09428144
2020-05-30 6:00,29.62751497,48.55988024,59.73652695,76.71703593,18.77305389
2020-05-30 7:00,28.95928144,47.92215569,58.86826347,74.15997006,19.28053892
2020-05-30 8:00,30.31392216,49.58982036,61.20958084,70.92889222,20.45038922
2020-05-30 9:00,33.67477477,53.01201201,66.31231231,60.9536036,23.68936937
2020-05-30 10:00,30.23461078,49.0508982,60.76946108,46.38482036,29.40598802
2020-05-30 11:00,27.64835821,46.35522388,56.68656716,43.00752239,31.13931343
2020-05-30 12:00,20.63666667,41.48809524,49.80357143,36.97684524,33.81770833
2020-05-30 13:00,15.99617211,36.31454006,42.20178042,34.60768546,34.40480712
2020-05-30 14:00,12.10558824,29.41176471,31.59411765,30.07891176,36.78867647
2020-05-30 15:00,9.778035191,24.57478006,25.51026393,26.63387097,38.3742522
2020-05-30 16:00,10.64182353,24.91176471,25.74411765,28.13167647,36.37647059
2020-05-30 17:00,12.28435294,25.42352941,26.31764706,31.47126471,33.14538235
2020-05-30 18:00,22.62391691,39.30860534,46.58160237,36.07712166,31.93086053
2020-05-30 19:00,29.50727545,48.00299401,59.14371257,42.16820359,29.33473054
2020-05-30 20:00,22.99614925,40.88358209,49.37910448,44.15698507,26.70967164
2020-05-30 21:00,29.43871257,48.08682635,59.54191617,51.08751497,24.77817365
2020-05-30 22:00,33.10658683,51.93113772,64.91017964,55.01227545,23.43200599
2020-05-30 23:00,28.00523952,46.52095808,57.46706587,54.67727545,22.40323353
2020-05-31 0:00,24.41062687,42.80597015,52.34029851,53.23343284,22.00480597
2020-05-31 1:00,23.58032836,42,50.87164179,53.76071642,21.76898507
2020-05-31 2:00,23.15577381,41.52678571,50.2827381,53.99982143,21.593125
2020-05-31 3:00,26.7189521,45.13473054,54.81437126,55.95332335,21.40479042
2020-05-31 4:00,27.97461078,46.36227545,56.52694611,56.9611976,21.0039521
2020-05-31 5:00,30.43297297,49.02402402,61.06306306,60.53192192,20.36255255
2020-05-31 6:00,39.54183183,59.5015015,72.43843844,68.6487988,19.99357357
2020-05-31 7:00,43.78846386,64.50903614,76.32228916,68.95713855,20.59231928
2020-05-31 8:00,47.55495468,68.79456193,78.78549849,64.91407855,21.51205438
2020-05-31 9:00,48.80768072,70.13253012,78.12048193,56.6753012,24.51286145
2020-05-31 10:00,47.5409009,68.48348348,76.2042042,46.86648649,29.28447447
2020-05-31 11:00,38.85765766,60.62462462,70.55855856,40.43162162,32.33867868
2020-05-31 12:00,23.24907186,45.06886228,54.90718563,34.53769461,34.55233533
2020-05-31 13:00,25.82337313,47.25074627,57.84776119,35.70623881,34.07050746
2020-05-31 14:00,23.91074627,44.98208955,54.45074627,35.72985075,33.3661791
2020-05-31 15:00,35.76158683,56.23652695,67.06287425,40.97308383,31.2239521
2020-05-31 16:00,30.63327327,49.24024024,60.5975976,43.39156156,28.5848048
2020-05-31 17:00,26.53208955,44.71343284,54.19104478,45.2178209,27.04665672
2020-05-31 18:00,24.30644776,42.4358209,50.89253731,47.2118806,25.66692537
2020-05-31 19:00,23.56134328,42.00895522,50.66865672,50.66638806,24.26534328
2020-05-31 20:00,26.79206587,45.55389222,55.89820359,56.59625749,22.79844311
2020-05-31 21:00,24.18450746,43.11940299,52.20298507,58.91695522,22.15853731
2020-05-31 22:00,28.45266467,47.49101796,57.78143713,64.32811377,21.35748503
2020-05-31 23:00,26.15520958,45.33532934,55.11077844,75.34095808,20.10832335
2020-06-01 0:00,29.24990991,48.39339339,59.87087087,88.52624625,18.45717718
2020-06-01 1:00,21.04574405,37.94642857,44.30357143,89.02830357,18.57166667
2020-06-01 2:00,16.2156213,27.57988166,29.25739645,85.75186391,18.91884615
2020-06-01 3:00,15.75405325,26.33136095,27.57100592,85.32822485,18.57970414
2020-06-01 4:00,15.71523669,26.24852071,28.43195266,86.05946746,18.27615385
2020-06-01 5:00,14.91559172,24,25.72189349,88.0210355,17.99529586
2020-06-01 6:00,14.6760767,23.35103245,25.0619469,85.98946903,18.17032448
2020-06-01 7:00,11.55676471,15.24411765,16.65588235,80.15061765,18.62317647
2020-06-01 8:00,13.41436578,20.03244838,21.8820059,73.3779646,19.67058997
2020-06-01 9:00,14.89884956,24.20353982,26.35988201,65.9239233,21.39247788
2020-06-01 10:00,12.46664706,17.72058824,19.29411765,49.40191176,26.14447059
2020-06-01 11:00,6.847214076,7.343108504,8.134897361,40.95565982,27.4514956
2020-06-01 12:00,5.725337243,6.31085044,7.038123167,37.45618768,28.561261
2020-06-01 13:00,7.177624633,8.64516129,9.598240469,38.02560117,29.03140762
2020-06-01 14:00,5.303607038,5.803519062,6.545454545,35.88560117,29.44486804
2020-06-01 15:00,4.167309942,4.093567251,4.587719298,34.96195906,29.58219298
2020-06-01 16:00,3.32111437,2.586510264,3.181818182,34.99428152,28.44715543
2020-06-01 17:00,3.558005865,2.909090909,3.428152493,35.07463343,28.10964809
2020-06-01 18:00,4.863157895,4.888888889,5.415204678,36.30099415,27.93906433
2020-06-01 19:00,5.816334311,5.997067449,6.727272727,38.06926686,27.0644868
2020-06-01 20:00,9.155073314,9.304985337,10.23753666,47.88390029,22.72082111
2020-06-01 21:00,10.3972434,11.28445748,12.50733138,54.1543695,20.55082111
2020-06-01 22:00,10.59758824,11.88529412,13.45294118,58.00094118,19.59652941
2020-06-01 23:00,12.32602941,16.85,18.39117647,61.95017647,18.91117647
2020-06-02 0:00,12.90214706,18.73529412,20.29705882,64.24938235,18.49732353
2020-06-02 1:00,14.34899705,23.06784661,24.98820059,65.55640118,18.28766962
2020-06-02 2:00,16.80585799,29.9556213,32.71301775,69.42890533,17.76094675
2020-06-02 3:00,16.09148368,28.03264095,30.39762611,70.14023739,17.32818991
2020-06-02 4:00,16.24023669,28.46745562,30.94378698,69.63248521,17.22316568
2020-06-02 5:00,19.71210682,35.08011869,40.94065282,71.67910979,16.74848665
2020-06-02 6:00,21.33501493,38.32238806,46.36716418,71.52934328,17.02704478
2020-06-02 7:00,18.30477745,33.54599407,38.39465875,66.92376855,17.95727003
2020-06-02 8:00,17.24495549,31.31454006,34.92581602,64.16804154,18.49581602
2020-06-02 9:00,16.96494083,30.53550296,33.82248521,61.32304734,19.19618343
2020-06-02 10:00,17.27272997,31.27596439,35.05637982,59.55804154,19.90913947
2020-06-02 11:00,15.90488166,27.46449704,30.09171598,54.07633136,21.26171598
2020-06-02 12:00,20.09253731,36.73134328,43.59402985,69.85492537,18.76095522
2020-06-02 13:00,14.01253687,21.5840708,24.26548673,66.78761062,18.67516224
2020-06-02 14:00,6.993841642,6.674486804,7.656891496,44.38096774,24.06565982
2020-06-02 15:00,6.470557185,6.058651026,6.91202346,41.49055718,24.75536657
2020-06-02 16:00,6.4728739,6.615835777,7.316715543,39.56533724,26.00260997
2020-06-02 17:00,13.25873156,19.13864307,20.87315634,48.21811209,24.28212389
2020-06-02 18:00,13.05285294,18.68235294,20.06764706,53.29826471,22.84576471
2020-06-02 19:00,13.68120588,20.65294118,22.55882353,55.34029412,22.37685294
2020-06-02 20:00,15.37411243,25.52662722,27.61242604,58.35505917,21.97162722
2020-06-02 21:00,15.07905605,24.820059,26.85250737,63.41973451,21.31218289
2020-06-02 22:00,17.29851632,30.85459941,34.65281899,69.24035608,20.75406528
2020-06-02 23:00,21.01668657,39.0238806,47.49552239,74.18032836,20.4001194
2020-06-03 0:00,27.94657658,47.07507508,59.42942943,86.25846847,18.94507508
2020-06-03 1:00,31.93522523,51.54654655,66.14714715,86.65492492,18.9472973
2020-06-03 2:00,30.35939759,49.96987952,64.14156627,85.60509036,19.42
2020-06-03 3:00,29.89546547,49.48948949,63.71471471,85.54924925,19.48465465
2020-06-03 4:00,28.59816817,48.03603604,61.81981982,85.56495495,19.50756757
2020-06-03 5:00,27.26471471,46.5045045,59.14714715,84.4896997,19.55510511
2020-06-03 6:00,26.0045509,45.1497006,56.67964072,83.41676647,19.73371257
2020-06-03 7:00,27.58386228,47.24550898,60.15868263,80.46709581,20.69586826
2020-06-03 8:00,28.03743976,48.01807229,61.21385542,75.03180723,22.11018072
2020-06-03 9:00,27.23110778,46.90718563,59.23353293,66.92751497,24.43874251
2020-06-03 10:00,25.6638024,45.10778443,56.38023952,62.49775449,25.55883234
2020-06-03 11:00,24.47520958,43.61377246,54.3502994,56.55491018,27.99505988
2020-06-03 12:00,19.2666369,37.7172619,45.80654762,48.45297619,30.62321429
2020-06-03 13:00,17.86651786,36.89880952,44.64880952,44.03360119,32.52482143
2020-06-03 14:00,18.14142857,38.56547619,46.96130952,41.36127976,34.16732143
2020-06-03 15:00,15.31750742,35.26409496,42.1810089,38.4189911,35.88599407
2020-06-03 16:00,14.58857567,33.66765579,39.4272997,37.96225519,36.05350148
2020-06-03 17:00,15.7889911,33.29376855,38.77448071,40.98388724,33.74498516
2020-06-03 18:00,16.2954142,32.67455621,37.67159763,44.84094675,32.29050296
2020-06-03 19:00,19.68559524,37.26190476,44.77380952,56.69803571,28.55616071
2020-06-03 20:00,18.59077381,34.29761905,40.04464286,67.54946429,24.75770833
2020-06-03 21:00,27.37546547,47.44444444,59.32132132,77.42507508,22.00540541
2020-06-03 22:00,22.14496933,41.70245399,50.97852761,77.27119632,21.74733129
2020-06-03 23:00,23.78661677,43.71257485,53.3502994,76.62131737,21.97356287
2020-06-04 0:00,22.55757485,42.2754491,52.10479042,76.25976048,21.76170659
2020-06-04 1:00,20.3161791,38.81492537,47.6238806,77.23035821,21.63713433
2020-06-04 2:00,20.42145833,39.05357143,48.42261905,78.2721131,21.64401786
2020-06-04 3:00,20.78898507,39.86865672,48.8,79.39937313,21.93808955
2020-06-04 4:00,22.7860597,42.79402985,52.48656716,80.36447761,22.10692537
2020-06-04 5:00,23.71077844,43.8742515,54.56886228,81.02859281,22.23302395
2020-06-04 6:00,25.13468657,45.24776119,56.48656716,85.09567164,21.8080597
2020-06-04 7:00,24.41799401,44.69161677,55.14670659,81.94511976,22.41532934
2020-06-04 8:00,23.64116418,43.92537313,53.90746269,78.95964179,22.79847761
2020-06-04 9:00,22.31910448,42.14626866,51.31044776,74.74355224,24.09286567
2020-06-04 10:00,20.266,38.14925373,46.32835821,61.36265672,27.46268657
2020-06-04 11:00,19.43703264,37.16913947,45.37388724,55.47679525,28.84581602
2020-06-04 12:00,20.61047761,39.39104478,48.18507463,51.34086567,30.43250746
2020-06-04 13:00,21.83970238,40.92857143,50.41964286,46.95065476,32.42488095
2020-06-04 14:00,23.32324405,42.5922619,52.47321429,45.64872024,33.13133929
2020-06-04 15:00,27.14361194,46.39701493,57.2238806,50.04931343,32.60068657
2020-06-04 16:00,28.6239039,48.17417417,59.66066066,59.19585586,29.03414414
2020-06-04 17:00,27.26592814,46.9251497,58.28742515,63.55467066,27.21889222
2020-06-04 18:00,20.32065476,38.625,46.47321429,61.89559524,27.69306548
2020-06-04 19:00,21.84416168,41.44610778,50.25748503,67.13715569,25.96739521
2020-06-04 20:00,22.35671642,42.15820896,51.95522388,75.5639403,23.49838806
2020-06-04 21:00,23.52916168,43.7994012,54.94610778,78.95077844,22.71685629
2020-06-04 22:00,25.61756757,45.78378378,58.91291291,83.48501502,21.88981982
2020-06-04 23:00,28.11225225,48.31231231,61.43843844,89.28915916,21.12792793
2020-06-05 0:00,26.34302395,46.37125749,58.81437126,87.27679641,21.29535928
2020-06-05 1:00,26.47323353,46.52694611,58.86826347,84.64386228,21.4701497
2020-06-05 2:00,20.90632836,39.41791045,48.72537313,83.39298507,21.32361194
