time,DMU1_AI,DMU1_RAW,DMU1_PM10,DMU1_RH,DMU1_TEMP,DMU2_AI,DMU2_RAW,DMU2_PM10,DMU2_RH,DMU2_TEMP,DMU3_AI,DMU3_RAW,DMU3_PM10,DMU3_RH,DMU3_TEMP,DMU4_AI,DMU4_RAW,DMU4_PM10,DMU4_RH,DMU4_TEMP
2020-07-19 08:54:00,9.051,24.5,27.2,89.5,22.119999999999997,16.017500000000002,26.666666666666668,27.75,97.28250000000001,20.950000000000003,9.398,21.9,24.0,82.519,23.433,9.731,25.7,27.4,87.505,22.678000000000004
2020-07-19 08:56:00,9.303636363636365,25.363636363636363,28.454545454545453,89.35454545454546,22.05636363636364,15.88090909090909,26.272727272727273,27.90909090909091,97.16727272727272,20.925454545454546,9.726363636363635,23.0,25.818181818181817,82.29727272727273,23.375454545454545,10.254545454545454,27.545454545454547,29.636363636363637,87.4118181818182,22.58727272727273
2020-07-19 08:58:00,9.062999999999999,24.5,25.6,89.339,22.061,15.277272727272724,24.545454545454547,26.636363636363637,97.16454545454545,20.947272727272725,9.199000000000002,21.2,22.8,82.546,23.412000000000003,9.440999999999999,24.7,25.9,87.53,22.627000000000002
2020-07-19 09:00:00,8.446363636363635,22.272727272727273,23.181818181818183,89.16545454545455,22.01363636363636,15.781818181818181,26.0,27.90909090909091,96.99818181818182,20.924545454545456,8.648,19.2,20.8,82.426,23.392999999999997,9.554545454545455,25.09090909090909,27.90909090909091,87.43909090909092,22.589999999999996
2020-07-19 09:02:00,8.373000000000001,22.1,24.7,89.279,21.937,15.724166666666667,25.833333333333332,27.75,96.97416666666668,20.894166666666663,8.77727272727273,19.727272727272727,21.636363636363637,82.48272727272727,23.312727272727273,9.338,24.3,26.3,87.314,22.532999999999998
2020-07-19 09:04:00,8.051,21.1,23.3,89.59299999999999,21.942999999999998,15.309090909090907,24.636363636363637,27.181818181818183,97.1509090909091,20.91181818181818,8.773,19.9,21.3,82.862,23.281,8.435454545454546,21.181818181818183,22.0,87.46636363636362,22.521818181818183
2020-07-19 09:06:00,8.017272727272728,21.0,22.363636363636363,89.62272727272729,21.94,14.733636363636363,23.0,24.363636363636363,97.15636363636362,20.904545454545453,8.627272727272729,19.454545454545453,21.545454545454547,82.95181818181818,23.255454545454544,8.685,22.1,24.3,87.56,22.523999999999997
2020-07-19 09:08:00,7.5379999999999985,19.3,21.6,89.68799999999999,21.961999999999996,14.143333333333333,21.333333333333332,22.0,97.15750000000001,20.915000000000006,8.725454545454545,19.818181818181817,21.454545454545453,83.06454545454545,23.289090909090916,7.984,19.6,21.1,87.56400000000001,22.538999999999998
2020-07-19 09:10:00,7.325,18.6,21.4,89.91999999999999,22.033,14.248181818181818,21.636363636363637,23.545454545454547,97.2490909090909,20.96,8.110000000000001,17.6,18.5,83.19800000000001,23.363,8.033636363636363,19.90909090909091,21.0,87.95545454545454,22.603636363636365
2020-07-19 09:12:00,7.756363636363636,20.0,21.636363636363637,89.74454545454545,22.109090909090906,13.72,20.181818181818183,22.09090909090909,97.21363636363638,21.004545454545454,8.318,18.2,19.7,82.849,23.426000000000005,7.926,19.4,20.3,87.76699999999998,22.648000000000003
